"level_name_2","level_name_3","brand_name","company_name","company_intro","renqi","address","page_num"
"男装品牌","商务男装","FORDOO虎都","虎都（中国）男装有限公司","虎都（中国）男装有限公司 系香港虎都集团于1988年在中国泉州独资兴办的一家国内知名大型服装企业，注册资金一亿港元，公司占地面积100多亩，建筑面积近15万平方米，融合古典与现代的...","2.3万","福建泉州",70
"运动品牌","运动服饰","鸿星尔克","福建鸿星尔克体育用品有限公司","鸿星尔克集团创建于2000年6月，是国内领先的体育运动品牌。集团现有“鸿星尔克”、“ERKE”两个全球品牌，产品涵盖运动鞋、运动服以及种类齐全的运动配件。集团拥有职员近万名，配置1...","5.5万","福建",70
"服装品牌","牛仔品牌","Superdry极度干燥","SuperGroup集团","经过东京的灵感之旅之后，Superdry品牌于2003年诞生了。这个品牌的标签便是城市风情外衣以及丹宁布料。Superdry品牌的核心理念是价钱公道，同时对细节精雕细琢。由于对于具有标志性意...","6587","海外",70
"女装品牌","少淑女装","fine凡恩","深圳市凡恩投资管理有限公司","中文名：凡恩 英文名：fine【凡恩品牌】凡恩女装品牌于 1999年10月正式创立，拥有自主知识产权，分别在中国大陆和香港注册；【凡恩含义】凡恩是英文“fine”译音，意思是美好、明快、...","4033","广东深圳",70
"女装品牌","时尚女装","YISHE壹设","念木（杭州）服饰有限公司","YISHE壹设，针织全品类的新态度品牌，风格简约。成熟、知性、优雅，随意搭配性强，设计简洁，做工精致，线条流畅、柔美，倡导自然搭配，以舒适为前提，时尚为语言。YISHE壹设打破传统...","107","浙江",70
"内衣品牌","袜业","彪马","华尔集团上海营销中心","德国彪马公对于其袜子的设计、生产、品牌运营的权利全权授权给中国华尔集团，我们作为华尔集团在上海的品牌运营，目前全权运作彪马品牌的全国招商工作，同时作为一个品牌公司，我们目...","2835","上海闵行区",70
"女装品牌","轻奢女装","Marianna Casciello","安替比奥（上海）国际贸易有限公司","Marianna Casciello正式成立于2012，作为以手工制作为宗旨的公司，Marianna Casciello使最好的裁缝艺术与最悠久的技术细节完美的结合在了一起。在2013年成立了Marianna Casciello s.r...","127","上海",71
"女装品牌","成熟女装","Difei蒂妃","深圳市欧美坊服饰有限公司","深圳尚品原创中心是深圳欧美坊旗下的分公司 经营品牌:Difei蒂妃 经营品类:连衣裙 羽绒服 风衣 公司简介:深圳尚品原创中心是一家集服装设计生产营销于一体的服饰公司，秉承""关注...","116","广东深圳",71
"女装品牌","时尚女装","MISS COCOON","浙江印象实业股份有限公司","MISS COCOON女装品牌：2015年浙江印象实业股份有限公司旗下推出“MISS COCOON”女装品牌。公司简介：浙江印象实业股份有限公司是一家集设计、生产、销售于一体的全国著名女装股份制企...","949","浙江杭州",71
"女装品牌","时尚女装","KOUBEIKA蔻贝卡","杭州芙沁贸易有限公司","公司简介： 香港辰壹制衣控股有限公司是一家集，产品设计、生产制造、市场营销和品牌运作于一体的综合性服饰企业。旗下公司有石家庄辰壹制衣有限公司/ZHAO品牌，杭州芙沁贸易有限公司...","110","浙江杭州",71
"女装品牌","成熟女装","Wonder Blue蓝色奇迹","大连程诺琳服装服饰有限公司","大连程诺琳驻足于大连放眼于全国，并逐步走向国际。大连程诺琳旗下的Wonder Blue已经开设5家实体店，公司至今已发展了国内7家加盟商。这些实体店与加盟商主要分布在国内的大中城市。...","78","辽宁大连",71
"设计师品牌","设计师女装品牌","Le Fame","上海禾沿服饰有限公司","当代设计师女装品牌 LE FAME拉飞姆于2007年创立，最初是一家上海的老洋房精品店，主创设计师来自世界顶尖三大时装学院之一的意大利米兰马兰欧尼设计学院（istituto marangoni）。其作...","9090","上海徐汇区",71
"女装品牌","时尚女装","ZOLA MUKE佐拉木可","成都木可一川服饰有限公司","成都木可一川服饰有限公司旗下ZOLA MUKE佐拉木可女装，本着实用，时髦，随性，优雅的设计原则创立“ZOLAMUKE”设计师品牌。我们有更新的设计理念，更人性化的管理，更良好的团队合作...","117","四川成都",71
"女装品牌","成熟女装","Finove菲诺芙","潮州市柏斯特珠绣时装有限公司","柏斯特珠绣时装有限公司,2003年创立于历史文化古城潮州,专业生产高级定制礼服婚纱，出口全球各地市场。公司致力于拒绝浮华而崇尚精神性的外在表达，倾尽全力让每位女性展示自身的内涵...","108","广东",71
"女装品牌","轻奢女装","LEILILAI磊利来","深圳市磊利来时装有限公司","2004年，香江邻地，凤凰花开，石明磊先生和太太麦子女士，携手创立了高端女装品牌-------磊利来（LEILILAI)。 品牌缘起于麦子女士一直醉心的中国传统手勾花工艺：姑娘们巧手如飞，针...","93","广东",71
"男装品牌","休闲男装","POLO PHOEBE PHILO","英国保罗国际集团有限公司","英国POLO PHOEBE PHILO服饰的品牌历史古典浪漫与时尚完美结合的POLO服是属于骑手的。骑士服、马裤、马靴、骑士帽无一例外要求体现出传统典雅和现代的时髦。英国古代最著名PHOEBE PHIL...","8652","广东广州",71
"女装品牌","成熟女装","PIETAS东珠才让","深圳市东珠投资有限公司","东珠才让投资有限公司于1996年正式成立，目前在深圳，上海，天津拥有多家直营店铺。产品在国内诸多一二线城市均有代理，并且今年开拓了香港，韩国，及俄罗斯市场。其品牌PIETAS，秉承...","97","广东",71
"设计师品牌","设计师女装品牌","IN PRIVATE无一时尚","深圳市无一时尚设计有限公司","IN PRIVATE（无一时尚）作为原创设计师品牌，集欧式简约时尚与现代商业实用性于一体，以优雅而低调的风格呈现。干净清爽、线条流畅而高雅，展现自身由内而外的美丽。是精神自由，经济...","210","广东深圳",71
"设计师品牌","设计师女装品牌","ONE TO ONE壹筆壹","深圳市壹比壹服饰有限公司","ONE TO ONE(壹筆壹)，由设计师伊雅女士于2016年创立的独立设计师品牌。主张去除一切多余的装饰，注重造型和功能性及舒服的视觉效果，重视“心”的表现，以从中寻求空寂的内省, 内心与...","173","广东",71
"女装品牌","成熟女装","3smile笑三下","深圳市笑三下实业有限公司","深圳市笑三下实业有限公司坐落于深圳，是一家以高端女装为主导、时尚女装系列为配套，集设计、开发、生产、销售于一体的服饰公司。公司定位于时尚女性（知性女人）的品位服饰，在产品...","90","广东",71
"女装品牌","成熟女装","TOORDER秀","深圳市思诺兰德服装发展有限公司","深圳市思诺兰德服装发展有限公司，集研发、生产、销售于一体。拥有专业团队120余人，坚持以产品为主，品质第一，以及开发创新为公司长久的运营理念，“进步，包容，协作”为企业文化...","104","广东",71
"女装品牌","成熟女装","LGM","深圳市巴比伦服装有限公司","深圳市巴比伦服装有限公司致力生产高档双面羊绒大衣为主,真丝连衣裙为配套，集设计，生产，销售为一体，厂区建筑面积4000多平方，现有缝纫车间，裁剪间，样衣间，，商品展示厅等，各...","93","广东",71
"女装品牌","成熟女装","yi zhou一琢","深圳一琢创意时装有限公司","一琢 yi zhou 品牌介绍 Brand Introduction 衣着是一种生活态度与价值观的反射符号； 时装，充满诱惑力的两个字，令女人着迷，让男人心醉。不管这两个字给与你什么样的感觉，但是他存...","184","广东深圳",71
"男装品牌","商务男装","棠吉TANGJI","成都仁和制衣有限责任公司","成都仁和制衣有限责任公司，地处成都市双流县正兴镇。毗邻成仁路，人民南路延伸线，三环路，绕城高速，交通十分便利。成都仁和制衣有限责任公司占地面积约30亩。现有生产线8条，平缝...","141","四川成都",71
"女装品牌","时尚女装","FOREVERMORE纷漫","杭州吉恩服饰有限公司","FOREVERMORE纷漫女装品牌：杭州吉恩服饰有限公司以“诚信、务实、创新”为企业文化理念，以“卓越的管理和高效研发”为核心竞争力；以“重点扶持、合作共赢”为市场导向。我们拥有才...","8748","浙江杭州",71
"运动品牌","运动服饰","adidas NEO","Adidas阿迪达斯上海公司","adidas NEO运动品牌：作为阿迪达斯（adidas）旗下最具年轻时尚风格的副牌，adidas NEO Label已经成为当今年轻人表达自我与展现活力和对美好生活热烈追求的最佳代言人。Adidas Neo Lab...","3287","上海徐汇区",71
"女装品牌","奢侈女装","Barbara Bui","BarbaraBui中国区总代理：深圳市可派国际时尚投资发展有限公司","Barbara Bui女装品牌：Barbara Bui于1957年出生于法国巴黎。她的母亲是法国人，父亲是越南人，多元化的文化背景始终体现在她的设计作品中。1983年，她在巴黎开了第一家精品店兼工作室...","1332","广东深圳",72
"男装品牌","休闲男装","简单人衬衫","苏州简单人衬衫有限公司","关于“简单人”苏州简单人衬衫有限公司位于江苏省苏州市常熟高新技术产业开发区，占地20亩，建筑面积1.2万平方米。公司主营各类男士衬衫的设计生产与销售，产品风格涵盖正装、休闲、...","247","江苏苏州",72
"设计师品牌","设计师男装品牌","JTK ZHENG","深圳GWKPARTNER工作室","JTK ZHENG设计师品牌：JTK ZHENG 独立设计师品牌,致力于创造与众不同并且有自我灵魂的服饰,旗下涵盖了不同风格的服装类别：包括男装、女装、配饰以及高级定制。JTK ZHENG 创造的服饰...","1819","广东深圳",72
"男装品牌","休闲男装","MEZZO曼佐","湖州曼佐服装设计有限公司","MEZZO设计公司在湖州市多媒体产业园的助力与扶持下应运而生。公司致力于时装产品前端设计开发及本土设计师的培养，领域涉及：时装设计；视觉系统设计、包装设计；衬衫全系列版型、花...","235","浙江",72
"女装品牌","日系女装","VIFILLE","上海瑞飞儿服装设计制作有限公司","VIFILLE女装品牌：VIFILLE是日本女装品牌，品牌服装理念为兼具COOL&SEXY～酷与性感~~来自日本的知名潮流品牌VIFILLE。VIFILLE自2003年自日本诞生以来,就以其崇尚自由、随性以及大...","1.5万","上海长宁区",72
"男装品牌","休闲男装","Degré Zéro","北京盛典零度服装科技有限公司","Degré Zéro专注舒适的微奢衬衫品牌，在目前消费升级的市场大背景之下，好而不贵的产品市场机会巨大，国内衬衫品牌同质化现象严重，品牌老化无创新亮点，OTO已过时全渠道才...","211","北京",72
"女装品牌","棉麻女装","THOTH索思","广州索思服饰有限公司","索思 服饰以舒适、自由的纯棉为基础面料，揉和部分 丝、毛、高科技合成材质精致而成。品牌崇尚质朴、优美、诗意的艺术气息，适合追求品味、创意生活的优雅女性！广州索思服饰有限公司...","3.2万","广东广州",72
"男装品牌","商务男装","E.FASICONY法涵诗","宁波法涵诗服装有限公司","宁波法涵诗服装有限公司是中国的一家专属为中国专业经理人着装形象提供解决方案的服装高级定制公司，位于浙江省宁波市望春工业园区科创北路1号。宁波是红邦裁缝的故地，是金银彩秀手...","196","浙江宁波",72
"女装品牌","轻奢女装","HOKINWAH何建華","何建华时尚设计有限公司","“何建华时尚设计有限公司”有跨界著名时装设计师何建华先生亲自主理打造。其从事时尚设计行业超过三十年，且拥有极为丰富的设计和市场经验;独特、新颖、优质的设计深受国内外客户青...","121","上海黄浦区",72
"女装品牌","轻奢女装","S&J LONDON","SmartandJoyUK","S&J LONDON 最初于 2001 年在法国创立，而后在英国发展，是历史悠久的英国手工艺和法国设计的结晶。现任首席设计师 NATHALIE BLANC 毕业于著名的巴黎杜贝黑时装学校，毕业后在 AD...","229","广东广州",72
"女装品牌","轻奢女装","Marianna Casciello","安替比奥（上海）国际贸易有限公司","Marianna Casciello正式成立于2012，作为以手工制作为宗旨的公司，Marianna Casciello使最好的裁缝艺术与最悠久的技术细节完美的结合在了一起。在2013年成立了Marianna Casciello s.r...","127","上海",72
"女装品牌","成熟女装","Difei蒂妃","深圳市欧美坊服饰有限公司","深圳尚品原创中心是深圳欧美坊旗下的分公司 经营品牌:Difei蒂妃 经营品类:连衣裙 羽绒服 风衣 公司简介:深圳尚品原创中心是一家集服装设计生产营销于一体的服饰公司，秉承""关注...","117","广东深圳",72
"女装品牌","时尚女装","MISS COCOON","浙江印象实业股份有限公司","MISS COCOON女装品牌：2015年浙江印象实业股份有限公司旗下推出“MISS COCOON”女装品牌。公司简介：浙江印象实业股份有限公司是一家集设计、生产、销售于一体的全国著名女装股份制企...","949","浙江杭州",72
"女装品牌","时尚女装","KOUBEIKA蔻贝卡","杭州芙沁贸易有限公司","公司简介： 香港辰壹制衣控股有限公司是一家集，产品设计、生产制造、市场营销和品牌运作于一体的综合性服饰企业。旗下公司有石家庄辰壹制衣有限公司/ZHAO品牌，杭州芙沁贸易有限公司...","110","浙江杭州",72
"女装品牌","成熟女装","Wonder Blue蓝色奇迹","大连程诺琳服装服饰有限公司","大连程诺琳驻足于大连放眼于全国，并逐步走向国际。大连程诺琳旗下的Wonder Blue已经开设5家实体店，公司至今已发展了国内7家加盟商。这些实体店与加盟商主要分布在国内的大中城市。...","78","辽宁大连",72
"设计师品牌","设计师女装品牌","Le Fame","上海禾沿服饰有限公司","当代设计师女装品牌 LE FAME拉飞姆于2007年创立，最初是一家上海的老洋房精品店，主创设计师来自世界顶尖三大时装学院之一的意大利米兰马兰欧尼设计学院（istituto marangoni）。其作...","9093","上海徐汇区",72
"女装品牌","时尚女装","ZOLA MUKE佐拉木可","成都木可一川服饰有限公司","成都木可一川服饰有限公司旗下ZOLA MUKE佐拉木可女装，本着实用，时髦，随性，优雅的设计原则创立“ZOLAMUKE”设计师品牌。我们有更新的设计理念，更人性化的管理，更良好的团队合作...","117","四川成都",72
"女装品牌","成熟女装","Finove菲诺芙","潮州市柏斯特珠绣时装有限公司","柏斯特珠绣时装有限公司,2003年创立于历史文化古城潮州,专业生产高级定制礼服婚纱，出口全球各地市场。公司致力于拒绝浮华而崇尚精神性的外在表达，倾尽全力让每位女性展示自身的内涵...","108","广东",72
"女装品牌","轻奢女装","LEILILAI磊利来","深圳市磊利来时装有限公司","2004年，香江邻地，凤凰花开，石明磊先生和太太麦子女士，携手创立了高端女装品牌-------磊利来（LEILILAI)。 品牌缘起于麦子女士一直醉心的中国传统手勾花工艺：姑娘们巧手如飞，针...","94","广东",72
"男装品牌","休闲男装","POLO PHOEBE PHILO","英国保罗国际集团有限公司","英国POLO PHOEBE PHILO服饰的品牌历史古典浪漫与时尚完美结合的POLO服是属于骑手的。骑士服、马裤、马靴、骑士帽无一例外要求体现出传统典雅和现代的时髦。英国古代最著名PHOEBE PHIL...","8652","广东广州",72
"女装品牌","成熟女装","PIETAS东珠才让","深圳市东珠投资有限公司","东珠才让投资有限公司于1996年正式成立，目前在深圳，上海，天津拥有多家直营店铺。产品在国内诸多一二线城市均有代理，并且今年开拓了香港，韩国，及俄罗斯市场。其品牌PIETAS，秉承...","97","广东",73
"设计师品牌","设计师女装品牌","IN PRIVATE无一时尚","深圳市无一时尚设计有限公司","IN PRIVATE（无一时尚）作为原创设计师品牌，集欧式简约时尚与现代商业实用性于一体，以优雅而低调的风格呈现。干净清爽、线条流畅而高雅，展现自身由内而外的美丽。是精神自由，经济...","210","广东深圳",73
"设计师品牌","设计师女装品牌","ONE TO ONE壹筆壹","深圳市壹比壹服饰有限公司","ONE TO ONE(壹筆壹)，由设计师伊雅女士于2016年创立的独立设计师品牌。主张去除一切多余的装饰，注重造型和功能性及舒服的视觉效果，重视“心”的表现，以从中寻求空寂的内省, 内心与...","173","广东",73
"女装品牌","成熟女装","3smile笑三下","深圳市笑三下实业有限公司","深圳市笑三下实业有限公司坐落于深圳，是一家以高端女装为主导、时尚女装系列为配套，集设计、开发、生产、销售于一体的服饰公司。公司定位于时尚女性（知性女人）的品位服饰，在产品...","90","广东",73
"女装品牌","成熟女装","TOORDER秀","深圳市思诺兰德服装发展有限公司","深圳市思诺兰德服装发展有限公司，集研发、生产、销售于一体。拥有专业团队120余人，坚持以产品为主，品质第一，以及开发创新为公司长久的运营理念，“进步，包容，协作”为企业文化...","104","广东",73
"女装品牌","成熟女装","LGM","深圳市巴比伦服装有限公司","深圳市巴比伦服装有限公司致力生产高档双面羊绒大衣为主,真丝连衣裙为配套，集设计，生产，销售为一体，厂区建筑面积4000多平方，现有缝纫车间，裁剪间，样衣间，，商品展示厅等，各...","93","广东",73
"女装品牌","成熟女装","yi zhou一琢","深圳一琢创意时装有限公司","一琢 yi zhou 品牌介绍 Brand Introduction 衣着是一种生活态度与价值观的反射符号； 时装，充满诱惑力的两个字，令女人着迷，让男人心醉。不管这两个字给与你什么样的感觉，但是他存...","186","广东深圳",73
"男装品牌","商务男装","棠吉TANGJI","成都仁和制衣有限责任公司","成都仁和制衣有限责任公司，地处成都市双流县正兴镇。毗邻成仁路，人民南路延伸线，三环路，绕城高速，交通十分便利。成都仁和制衣有限责任公司占地面积约30亩。现有生产线8条，平缝...","141","四川成都",73
"女装品牌","时尚女装","FOREVERMORE纷漫","杭州吉恩服饰有限公司","FOREVERMORE纷漫女装品牌：杭州吉恩服饰有限公司以“诚信、务实、创新”为企业文化理念，以“卓越的管理和高效研发”为核心竞争力；以“重点扶持、合作共赢”为市场导向。我们拥有才...","8749","浙江杭州",73
"运动品牌","运动服饰","adidas NEO","Adidas阿迪达斯上海公司","adidas NEO运动品牌：作为阿迪达斯（adidas）旗下最具年轻时尚风格的副牌，adidas NEO Label已经成为当今年轻人表达自我与展现活力和对美好生活热烈追求的最佳代言人。Adidas Neo Lab...","3288","上海徐汇区",73
"女装品牌","成熟女装","SOFEYA索菲雅","上海芝田服饰有限公司","SOFEYA索菲雅女装品牌介绍：    SOFEYA索菲雅品牌定位   Sofeya服饰，以艺术、时尚等设计元素为主题，以国际潮流时尚元素为设计主线，倡导时尚、精致、活力的消费主张，体现国际大都...","3.1万","上海闵行区",73
"女装品牌","时尚女装","斯浓","杭州斯浓服饰有限公司","杭州斯浓服饰有限公司于１９９９年在美丽的中国杭州孕育而生。我们积极探索，不断学习，紧贴市场潮流，大踏步的朝着更高的目标前进。    我们不断引进各方面高级人才，从设计、研发到...","5847","浙江杭州",73
"女装品牌","时尚女装","墨未已","合肥禾言文化传播有限公司","墨未已品牌文化理念墨未已有限公司品牌的推出源于内心最初的审美，向往简单质朴但有质成的生活，以内心最本真的诉求作为衡量事物的标准。推出有价值的、审美品位较高的产品，让更多人...","67","安徽合肥",73
"运动品牌","户外品牌","MOBI GARDEN牧高笛","宁波市江北牧高笛户外用品有限公司","牧高笛品牌使命牧高笛户外品牌致力于推广积极、阳光、健康的户外生活方式，让人们更多地参与各种户外活动；通过提供登山、远足、露营、旅行等各种户外活动所需的全套专业装备，为广大...","1.6万","浙江宁波",73
"女装品牌","时尚女装","NINA RICCI","大连汇昌商贸有限公司","NINA RICCI是世界顶级品牌之一，产品包括服饰、鞋、箱包、香水、化妆品等。公司在1932年由RICCI夫人在法国创立，她的产品具有优美的轮廓，整体的、女性化的高雅设计，加上完美的制作...","3804","辽宁大连",73
"女装品牌","时尚女装","CH/2虫二","杭州秋茹服饰有限公司","CH/2品牌简介一、CH/2品牌精神我们一直在致力于打造一个流行时尚女装品牌，在设计中融合流行元素与生活感悟，以轻松、创新、俏皮、精致为特点，代表都市女性的内心改变。品牌以，“独...","3.7万","浙江杭州",73
"设计师品牌","设计师女装品牌","艺术空间T-YSKJ","浙江台绣服饰有限公司","艺术空间是高端女装品牌。集合了国际化的设计团队，学院派的扎实基础艺术空间是纯建筑结构化的，三维立体的，让人感同身受艺术空间是当代的，是纯艺术化的，可以放在当代艺术美术馆内...","1.5万","浙江台州",73
"女装品牌","轻奢女装","D-63","深圳麦娇奴服饰有限公司","来自美国纽约的高街潮牌D-63即将登陆中国市场，首发深圳时装周。品牌以引领风靡全球的“自由精神、美式潮流”为理念，深受众多明星的追捧；以浓郁的美式设计风格，自由、奔放的独特品...","332","广东深圳",73
"男装品牌","时尚男装","dresscode迪卡","杭州欧酷服饰有限公司","杭州欧酷服饰位于江干区钱江新城cbd迪凯银座，现有意大利注册（男装）品牌“dresscode ”以产品设计为核心，以消费者需求为中心，致力于给中国的时尚男士提供更为丰富、更新颖、更时...","874","浙江",73
"男装品牌","休闲男装","asoka阿索卡","广州迪敖贸易有限公司","不着痕迹的优雅 asoka阿索卡男装品牌asoka阿索卡男装品牌是源自法国的世界知名时尚品牌，在时尚界以时尚、自然、真挚而又充满激情的创意理念，不追随于流行的独特款式和风格，使asoka...","1.4万","广东广州",73
"女装品牌","时尚女装","FOREVERMORE纷漫","杭州吉恩服饰有限公司","FOREVERMORE纷漫女装品牌：杭州吉恩服饰有限公司以“诚信、务实、创新”为企业文化理念，以“卓越的管理和高效研发”为核心竞争力；以“重点扶持、合作共赢”为市场导向。我们拥有才...","8749","浙江杭州",74
"运动品牌","运动服饰","adidas NEO","Adidas阿迪达斯上海公司","adidas NEO运动品牌：作为阿迪达斯（adidas）旗下最具年轻时尚风格的副牌，adidas NEO Label已经成为当今年轻人表达自我与展现活力和对美好生活热烈追求的最佳代言人。Adidas Neo Lab...","3291","上海徐汇区",74
"女装品牌","成熟女装","SOFEYA索菲雅","上海芝田服饰有限公司","SOFEYA索菲雅女装品牌介绍：    SOFEYA索菲雅品牌定位   Sofeya服饰，以艺术、时尚等设计元素为主题，以国际潮流时尚元素为设计主线，倡导时尚、精致、活力的消费主张，体现国际大都...","3.1万","上海闵行区",74
"女装品牌","时尚女装","斯浓","杭州斯浓服饰有限公司","杭州斯浓服饰有限公司于１９９９年在美丽的中国杭州孕育而生。我们积极探索，不断学习，紧贴市场潮流，大踏步的朝着更高的目标前进。    我们不断引进各方面高级人才，从设计、研发到...","5847","浙江杭州",74
"女装品牌","时尚女装","墨未已","合肥禾言文化传播有限公司","墨未已品牌文化理念墨未已有限公司品牌的推出源于内心最初的审美，向往简单质朴但有质成的生活，以内心最本真的诉求作为衡量事物的标准。推出有价值的、审美品位较高的产品，让更多人...","67","安徽合肥",74
"运动品牌","户外品牌","MOBI GARDEN牧高笛","宁波市江北牧高笛户外用品有限公司","牧高笛品牌使命牧高笛户外品牌致力于推广积极、阳光、健康的户外生活方式，让人们更多地参与各种户外活动；通过提供登山、远足、露营、旅行等各种户外活动所需的全套专业装备，为广大...","1.6万","浙江宁波",74
"女装品牌","时尚女装","NINA RICCI","大连汇昌商贸有限公司","NINA RICCI是世界顶级品牌之一，产品包括服饰、鞋、箱包、香水、化妆品等。公司在1932年由RICCI夫人在法国创立，她的产品具有优美的轮廓，整体的、女性化的高雅设计，加上完美的制作...","3804","辽宁大连",74
"女装品牌","时尚女装","CH/2虫二","杭州秋茹服饰有限公司","CH/2品牌简介一、CH/2品牌精神我们一直在致力于打造一个流行时尚女装品牌，在设计中融合流行元素与生活感悟，以轻松、创新、俏皮、精致为特点，代表都市女性的内心改变。品牌以，“独...","3.7万","浙江杭州",74
"设计师品牌","设计师女装品牌","艺术空间T-YSKJ","浙江台绣服饰有限公司","艺术空间是高端女装品牌。集合了国际化的设计团队，学院派的扎实基础艺术空间是纯建筑结构化的，三维立体的，让人感同身受艺术空间是当代的，是纯艺术化的，可以放在当代艺术美术馆内...","1.5万","浙江台州",74
"女装品牌","轻奢女装","D-63","深圳麦娇奴服饰有限公司","来自美国纽约的高街潮牌D-63即将登陆中国市场，首发深圳时装周。品牌以引领风靡全球的“自由精神、美式潮流”为理念，深受众多明星的追捧；以浓郁的美式设计风格，自由、奔放的独特品...","333","广东深圳",74
"男装品牌","时尚男装","dresscode迪卡","杭州欧酷服饰有限公司","杭州欧酷服饰位于江干区钱江新城cbd迪凯银座，现有意大利注册（男装）品牌“dresscode ”以产品设计为核心，以消费者需求为中心，致力于给中国的时尚男士提供更为丰富、更新颖、更时...","876","浙江",74
"男装品牌","休闲男装","asoka阿索卡","广州迪敖贸易有限公司","不着痕迹的优雅 asoka阿索卡男装品牌asoka阿索卡男装品牌是源自法国的世界知名时尚品牌，在时尚界以时尚、自然、真挚而又充满激情的创意理念，不追随于流行的独特款式和风格，使asoka...","1.4万","广东广州",74
"设计师品牌","设计师女装品牌","MUKZIN密扇","杭州密勒向扇服饰有限公司","MUKZIN密扇女装品牌：密扇品牌创立于2014年，韩雯生于大连，自小浸染在家族服装企业的匠人精神之中，日常习得了工艺和审美并重的双重思维。成年后留学英国七年，就读于LEEDS大学艺术...","5751","浙江杭州",74
"设计师品牌","设计师女装品牌","Uma Wang","上海优玛服饰有限公司","Uma Wang是中国新生代服装设计师中的翘楚, 尤擅从事女装针织品的设计开发制作，并在羊绒材质的运用及设计方面极具天赋及实验性！1996年，Uma毕业于上海中国纺织大学服装设计专业。199...","2万","上海长宁区",74
"设计师品牌","设计师女装品牌","BABYGHOST","潍坊潍维服饰有限公司","BABYGHOST于2010年建立于纽约Downtown。创始人黄悄然和Joshua Hupper曾共事于Nathan Jenden。悄然毕业于东华大学时装设计专业，后赴纽约PARSONS艺术设计学院学习，曾于Diane von Furs...","3107","山东潍坊",74
"内衣品牌","女性内衣","珍妮芬","义乌市众奇服饰有限公司","义乌市众奇服饰有限公司创建于2007年, 坐落在“小商品海洋，购物者天堂”之称的中国小商品城——浙江义乌市，交通便利，经济发达。是一家集研发、生产、仓储物流、销售、营运于一体的...","1776","浙江",74
"女装品牌","时尚女装","The Korner","东莞市如忆服装有限公司","SARL EIGHTEEN公司2003年创立于法国巴黎，公司集设计、生产、销售时尚女装，主营see u soon和the Korner品牌。销售渠道有直营、加盟、代理，美国中国有分公司。　The Korner，2008年...","106","广东",74
"女装品牌","休闲女装","Fella&Lass","老河口市昱坤纺织品有限公司","Fella&Lass 是昱坤纺织旗下工厂直销品牌。产品覆盖男装，女装、童装的牛仔及休闲装各个品类，包括牛仔裤，牛仔衬衣，背心，夹克，背带裤，连体裤，半身裙，连体裙，外套等牛仔类...","94","湖北襄樊",74
"设计师品牌","设计师女装品牌","Cheney Deng","深圳半亩田服装有限公司","品牌名称：Cheney Deng成立时间：2017年调性概述：极简与克制，是Cheney Deng的最佳代名词。崇尚自然低调的配色和线条流畅的裁剪，从细节处体现品质要求，以Normcore的强烈风格传达当...","262","广东深圳",74
"男装品牌","商务男装","FORDOO虎都","虎都（中国）男装有限公司","虎都（中国）男装有限公司 系香港虎都集团于1988年在中国泉州独资兴办的一家国内知名大型服装企业，注册资金一亿港元，公司占地面积100多亩，建筑面积近15万平方米，融合古典与现代的...","2.3万","福建泉州",74
"男装品牌","休闲男装","POLO sport","上海睿发服饰有限公司","POLO sport作为美国马球俱乐部旗下最著名的服装品牌，拥有长达47年的悠久历史，POLO sport产品最初是专为马球运动及其相关正式场合设计使用，并逐渐延伸到其他品类，设计融入幻想、浪...","1.7万","上海徐汇区",75
"男装品牌","商务男装","凯迪东尼CARDYDONY","广州市辉彩贸易有限公司","凯迪东尼cardydony男装单经理13710217675/18620027892，微信QQ970524861。品牌升级全称：凯迪东尼.凯文莱德(CARDYDONY&KEVINLAND)。广州市辉彩贸易有限公司，凯迪东尼官网：http:...","2.4万","广东广州",75
"女装品牌","电商女装","AMII","佛山市西伍服饰有限公司","AMII女装品牌   AMII极简女装品牌：1.AMII品牌诠释 Brand DepictionAMII一直秉持着“创新的思维，独立的风格”的设计理念，创造出“个性而不失优雅、简洁而不失有型”的时尚品味风格...","1.6万","广东佛山",75
"快时尚","快时尚休闲品牌","SPAO","衣恋（上海）时装有限公司","SPAO快时尚服饰品牌：SPAO是ELAND衣恋集团快时尚服饰品牌，SPAO不仅继承了ELAND衣恋集团一贯的舒适、wq师的智慧与追求，并推出与设计师JangGwangHyo联合企划(Collaboration)的服装系...","6308","上海徐汇区",75
"潮牌","潮牌休闲品牌","BOY LONDON","宝爱贸易（青岛）有限公司","BOYLONDON潮牌：BOYLONDON于1976年在英国YOUNG FASHION 发源地切尔西地区诞生，是英国传统时尚品牌。受McLaren与维维安韦斯特伍德的seditionaries（初期vivienne Westwood的店）的影...","2.6万","山东烟台",75
"女装品牌","棉麻女装","RAN·YI然一","深圳市然一服饰艺术有限公司","关于我们深圳市然一服饰艺术有限公司，集原创设计研发，生产，营销于一体。旗下原创设计师品牌“然一”，旨在将中国文化与现代时尚相融合，传递一种蕴含中国文化的东方文艺情怀然一品...","355","广东深圳",75
"女装品牌","时尚女装","敢享优品","北京敢享优品服装服饰有限公司","关于我们敢享优品是一家集自主研发，生产加工，实体连锁营销为一体的综合性服饰品牌。主营男女服饰为核心产品的休闲系列服饰设计理念敢享优品服装以时尚休闲为主，覆盖面广，崇尚自由...","142","北京",75
