"","sku_id1","","mod1"
"13570","2056754","1","1.43636363636364"
"13571","2131134","1","2.47272727272727"
"13572","2163580","1","1.67272727272727"
"13573","2164462","1","0.690909090909091"
"13574","2212450","1","2.2"
"13575","2226086","1","1.2"
"13576","2268196","1","1.01818181818182"
"13577","2269602","1","1.41818181818182"
"13578","2314132","1","2.72727272727273"
"13579","2314388","1","1.34545454545455"
"13580","4962556","1","0.690909090909091"
"13581","4898784","1","1.29090909090909"
"13582","4899134","1","2.21818181818182"
"13583","4908884","1","0.690909090909091"
"13584","5087968","1","0.709090909090909"
"13585","5211374","1","0.690909090909091"
"13586","5282516","1","1.56363636363636"
"13587","3053924","1","1.25454545454545"
"13588","2926262","1","1.98181818181818"
"13589","3060064","1","1.56363636363636"
"13590","2763488","1","2.45454545454545"
"13591","3101630","1","1.12727272727273"
"13592","5215544","1","0.945454545454545"
"13593","5399686","1","3.38181818181818"
"13594","5399698","1","3.21818181818182"
"13595","5142584","1","3.03636363636364"
"13596","5143476","1","0.727272727272727"
"13597","5144526","1","0.6"
"13598","5224012","1","1.23636363636364"
"13599","5367500","1","1.09090909090909"
"13600","5403370","1","2.49090909090909"
"13601","5403674","1","1.23636363636364"
"13602","2475810","1","2.78181818181818"
"13603","2441960","1","1.96363636363636"
"13604","2460266","1","1.56363636363636"
"13605","2489016","1","4.07272727272727"
"13606","2915950","1","1.36363636363636"
"13607","3053190","1","0.563636363636364"
"13608","3056052","1","3.09090909090909"
"13609","5143232","1","1.47272727272727"
"13610","5292612","1","1.12727272727273"
"13611","5145032","1","1.54545454545455"
"13612","5295624","1","0.818181818181818"
"13613","5227254","1","4.92727272727273"
"13614","5395000","1","1.69090909090909"
"13615","5251708","1","4.2"
"13616","3112098","1","0.8"
"13617","2990756","1","2.65454545454545"
"13618","3085564","1","2.14545454545455"
"13619","2583806","1","2.96363636363636"
"13620","5162726","1","2.03636363636364"
"13621","5242796","1","1.45454545454545"
"13622","5254466","1","2.85454545454545"
"13623","5324786","1","1.14545454545455"
"13624","5327480","1","0.745454545454545"
"13625","2613222","1","1.18181818181818"
"13626","2933676","1","2.87272727272727"
"13627","2654476","1","2.09090909090909"
"13628","2657152","1","1.07272727272727"
"13629","2665364","1","2.61818181818182"
"13630","5189306","1","1.27272727272727"
"13631","5190386","1","0.981818181818182"
"13632","5319906","1","0.927272727272727"
"13633","5259406","1","0.963636363636364"
"13634","5261092","1","1.65454545454545"
"13635","5324784","1","0.872727272727273"
"13636","5494986","1","3.98181818181818"
"13637","5621056","1","1.32727272727273"
"13638","5498108","1","1.27272727272727"
"13639","3176976","1","1.45454545454545"
"13640","3199614","1","1.03636363636364"
"13641","3333266","1","1.18181818181818"
"13642","3541560","1","1.92727272727273"
"13643","3533352","1","3.2"
"13644","3243752","1","1.89090909090909"
"13645","3356394","1","1.69090909090909"
"13646","3448260","1","1.10909090909091"
"13647","5270730","1","2.34545454545455"
"13648","5621010","1","3.98181818181818"
"13649","5626418","1","1.70909090909091"
"13650","5422908","1","2.47272727272727"
"13651","5499402","1","1.16363636363636"
"13652","5503140","1","1.38181818181818"
"13653","5504884","1","1.27272727272727"
"13654","5582614","1","3.38181818181818"
"13655","5510674","1","6.90909090909091"
"13656","5583950","1","2.21818181818182"
"13657","2699630","1","4.03636363636364"
"13658","2712014","1","3.16363636363636"
"13659","2871026","1","2.47272727272727"
"13660","2727350","1","3.34545454545455"
"13661","2883520","1","0.8"
"13662","3302606","1","4.23636363636364"
"13663","5422530","1","1.50909090909091"
"13664","5424992","1","0.781818181818182"
"13665","5425702","1","2.34545454545455"
"13666","5577776","1","1.94545454545455"
"13667","5579570","1","0.781818181818182"
"13668","5436764","1","3.6"
"13669","5583932","1","1.74545454545455"
"13670","5584426","1","1.6"
"13671","5666724","1","2.14545454545455"
"13672","3452162","1","1.90909090909091"
"13673","3520030","1","1.21818181818182"
"13674","3459970","1","1.27272727272727"
"13675","3547092","1","2.05454545454545"
"13676","3554492","1","1.29090909090909"
"13677","5585806","1","2.14545454545455"
"13678","5524216","1","2.14545454545455"
"13679","5591970","1","1.4"
"13680","5537754","1","0.963636363636364"
"13681","5539094","1","6.78181818181818"
"13682","5539146","1","0.836363636363636"
"13683","5597108","1","2.4"
"13684","5660146","1","1.8"
"13685","5472828","1","1.16363636363636"
"13686","5540810","1","1.14545454545455"
"13687","5605696","1","3"
"13688","3420420","1","0.909090909090909"
"13689","3208850","1","2.01818181818182"
"13690","3328592","1","1.03636363636364"
"13691","3220758","1","2.52727272727273"
"13692","3346058","1","1.56363636363636"
"13693","3348298","1","2.03636363636364"
"13694","3443340","1","2.21818181818182"
"13695","5535496","1","1.41818181818182"
"13696","5639826","1","1.56363636363636"
"13697","5537840","1","0.927272727272727"
"13698","5646292","1","1.07272727272727"
"13699","5647310","1","2.38181818181818"
"13700","5612630","1","3.30909090909091"
"13701","5660708","1","2.70909090909091"
"13702","5930110","1","1.23636363636364"
"13703","3409372","1","1.12727272727273"
"13704","3577310","1","1.98181818181818"
"13705","3771572","1","1.25454545454545"
"13706","3784070","1","1.36363636363636"
"13707","3787742","1","2.01818181818182"
"13708","3791550","1","0.690909090909091"
"13709","5543846","1","1.21818181818182"
"13710","5481102","1","2.18181818181818"
"13711","5613616","1","3.23636363636364"
"13712","5927844","1","1.56363636363636"
"13713","5755976","1","3.52727272727273"
"13714","5680214","1","0.672727272727273"
"13715","5756274","1","0.981818181818182"
"13716","5759246","1","1.09090909090909"
"13717","5763450","1","2.4"
"13718","3560450","1","0.672727272727273"
"13719","3264442","1","1.49090909090909"
"13720","3553334","1","1.76363636363636"
"13721","3393862","1","0.581818181818182"
"13722","3478412","1","1.65454545454545"
"13723","652497","1","2.98181818181818"
"13724","669543","1","1.4"
"13725","721493","1","2.30909090909091"
"13726","722161","1","2.43636363636364"
"13727","739971","1","1.12727272727273"
"13728","1552025","1","1.78181818181818"
"13729","3627910","1","1.50909090909091"
"13730","3719584","1","1.07272727272727"
"13731","3905802","1","0.654545454545455"
"13732","3917210","1","0.672727272727273"
"13733","3826248","1","0.890909090909091"
"13734","5698446","1","2.12727272727273"
"13735","5770722","1","0.890909090909091"
"13736","5770878","1","4.74545454545455"
"13737","5772402","1","1.16363636363636"
"13738","5993754","1","1"
"13739","5711866","1","0.945454545454545"
"13740","5969994","1","1.76363636363636"
"13741","5867976","1","2.12727272727273"
"13742","5878468","1","1.45454545454545"
"13743","5724056","1","2.47272727272727"
"13744","3577412","1","0.836363636363636"
"13745","3743790","1","1.05454545454545"
"13746","3845912","1","3.38181818181818"
"13747","5820228","1","2.25454545454545"
"13748","6272870","1","2.05454545454545"
"13749","6213906","1","3.23636363636364"
"13750","6298118","1","1.87272727272727"
"13751","6142610","1","2.36363636363636"
"13752","6220198","1","4.45454545454545"
"13753","6342450","1","1.12727272727273"
"13754","6068948","1","1.21818181818182"
"13755","6309444","1","1.25454545454545"
"13756","6074950","1","1.34545454545455"
"13757","3834246","1","0.709090909090909"
"13758","3941166","1","1.83636363636364"
"13759","3943808","1","1.2"
"13760","4096124","1","0.945454545454545"
"13761","4096204","1","1.45454545454545"
"13762","4027358","1","2.01818181818182"
"13763","3965082","1","2.83636363636364"
"13764","4035754","1","2.21818181818182"
"13765","4035882","1","1.43636363636364"
"13766","4115154","1","0.927272727272727"
"13767","4225214","1","1.10909090909091"
"13768","5799550","1","1.6"
"13769","5738910","1","1.07272727272727"
"13770","5808872","1","1.25454545454545"
"13771","5919136","1","1.16363636363636"
"13772","6203248","1","1.76363636363636"
"13773","6280782","1","1.4"
"13774","3780726","1","1.41818181818182"
"13775","3881112","1","0.8"
"13776","3793866","1","1.36363636363636"
"13777","3799060","1","1.52727272727273"
"13778","3713900","1","1.58181818181818"
"13779","3717342","1","0.709090909090909"
"13780","3813294","1","2.16363636363636"
"13781","3640134","1","1.61818181818182"
"13782","6672328","1","1.4"
"13783","6839936","1","0.781818181818182"
"13784","6857168","1","1.72727272727273"
"13785","6795046","1","1.32727272727273"
"13786","6880552","1","3.90909090909091"
"13787","3974604","1","1.09090909090909"
"13788","4244704","1","1.10909090909091"
"13789","3979980","1","1.27272727272727"
"13790","4145242","1","1.67272727272727"
"13791","4217962","1","4.58181818181818"
"13792","3984504","1","3.03636363636364"
"13793","4065216","1","2.92727272727273"
"13794","4066606","1","1.58181818181818"
"13795","3996674","1","3.23636363636364"
"13796","6297208","1","1.01818181818182"
"13797","6069852","1","2.23636363636364"
"13798","6084060","1","1.25454545454545"
"13799","6351500","1","2.29090909090909"
"13800","6091492","1","1.36363636363636"
"13801","4095388","1","0.654545454545455"
"13802","3954808","1","1.47272727272727"
"13803","4027354","1","2.47272727272727"
"13804","4105226","1","3.27272727272727"
"13805","1636366","1","1.58181818181818"
"13806","1639584","1","2.23636363636364"
"13807","1656906","1","1.58181818181818"
"13808","1693302","1","1.81818181818182"
"13809","1704748","1","1.03636363636364"
"13810","1752062","1","1.30909090909091"
"13811","1777538","1","1.69090909090909"
"13812","1811006","1","2.49090909090909"
"13813","1819386","1","2.38181818181818"
"13814","1855284","1","3.43636363636364"
"13815","1875142","1","1.6"
"13816","4219462","1","2"
"13817","4002744","1","3.92727272727273"
"13818","4002746","1","2.38181818181818"
"13819","4253602","1","1.23636363636364"
"13820","4265348","1","1.83636363636364"
"13821","4336226","1","1.72727272727273"
"13822","4413576","1","1.83636363636364"
"13823","4414526","1","1.43636363636364"
"13824","4545662","1","1.92727272727273"
"13825","6244772","1","7.21818181818182"
"13826","6302252","1","3.32727272727273"
"13827","6253818","1","1.58181818181818"
"13828","6182248","1","5.50909090909091"
"13829","6257290","1","2.74545454545455"
"13830","6186148","1","1.14545454545455"
"13831","6261540","1","1.18181818181818"
"13832","6115866","1","1.45454545454545"
"13833","6188554","1","2.63636363636364"
"13834","6618684","1","1.16363636363636"
"13835","4243510","1","0.618181818181818"
"13836","3969990","1","1.01818181818182"
"13837","4051852","1","2.52727272727273"
"13838","3981230","1","1.85454545454545"
"13839","4055730","1","0.709090909090909"
"13840","4056630","1","1.74545454545455"
"13841","4057892","1","0.6"
"13842","4216006","1","6.03636363636364"
"13843","4218614","1","0.927272727272727"
"13844","6228866","1","1.05454545454545"
"13845","6163052","1","3.27272727272727"
"13846","6093558","1","2"
"13847","6352176","1","3.58181818181818"
"13848","6174752","1","0.745454545454545"
"13849","6103402","1","0.618181818181818"
"13850","6177914","1","2.43636363636364"
"13851","6182266","1","2.65454545454545"
"13852","6336820","1","0.727272727272727"
"13853","4419338","1","1.89090909090909"
"13854","4518536","1","1.29090909090909"
"13855","4518624","1","1.05454545454545"
"13856","4518638","1","1.49090909090909"
"13857","4430878","1","2.23636363636364"
"13858","4522334","1","1.05454545454545"
"13859","4549708","1","2.05454545454545"
"13860","4550966","1","1.36363636363636"
"13861","4298762","1","1.96363636363636"
"13862","4358372","1","4.07272727272727"
"13863","4360678","1","2.01818181818182"
"13864","4509424","1","1.32727272727273"
"13865","4450696","1","1.36363636363636"
"13866","4525168","1","0.763636363636364"
"13867","4306882","1","1.94545454545455"
"13868","4366436","1","0.618181818181818"
"13869","6648560","1","2.23636363636364"
"13870","6381266","1","1.41818181818182"
"13871","6382274","1","1.32727272727273"
"13872","6539196","1","1.81818181818182"
"13873","6721908","1","2"
"13874","6724160","1","1.41818181818182"
"13875","6473614","1","0.818181818181818"
"13876","6400178","1","1.49090909090909"
"13877","6561298","1","2.58181818181818"
"13878","6404626","1","0.727272727272727"
"13879","4068338","1","0.690909090909091"
"13880","4068524","1","0.763636363636364"
"13881","4160534","1","2.54545454545455"
"13882","4223090","1","0.927272727272727"
"13883","4208042","1","1.18181818181818"
"13884","4387530","1","3.58181818181818"
"13885","4399608","1","2.2"
"13886","4325498","1","0.727272727272727"
"13887","4326424","1","7.25454545454545"
"13888","4262708","1","0.581818181818182"
"13889","4494436","1","3.16363636363636"
"13890","1979418","1","1.18181818181818"
"13891","2004632","1","2.81818181818182"
"13892","2028356","1","1.52727272727273"
"13893","2042054","1","1.38181818181818"
"13894","2274690","1","9.21818181818182"
"13895","4371044","1","1.03636363636364"
"13896","4250226","1","1.6"
"13897","4564142","1","2.74545454545455"
"13898","4564412","1","0.818181818181818"
"13899","4646246","1","0.927272727272727"
"13900","4572536","1","3.76363636363636"
"13901","4841368","1","1.25454545454545"
"13902","6708860","1","1.69090909090909"
"13903","6491542","1","1.29090909090909"
"13904","6491782","1","2.2"
"13905","6585756","1","2.29090909090909"
"13906","6421662","1","1.52727272727273"
"13907","6422036","1","1.72727272727273"
"13908","6422074","1","1.05454545454545"
"13909","6604196","1","0.781818181818182"
"13910","6687698","1","2.27272727272727"
"13911","6687732","1","1.83636363636364"
"13912","6605926","1","1.16363636363636"
"13913","6433896","1","4"
"13914","6927074","1","0.836363636363636"
"13915","6927216","1","5.21818181818182"
"13916","6845290","1","0.781818181818182"
"13917","4334474","1","4.89090909090909"
"13918","4410210","1","1.49090909090909"
"13919","4522328","1","0.690909090909091"
"13920","4443718","1","1.47272727272727"
"13921","4549702","1","0.981818181818182"
"13922","5825530","1","2.65454545454545"
"13923","5945592","1","1.90909090909091"
"13924","5696380","1","1.83636363636364"
"13925","5763506","1","1.2"
"13926","6013348","1","0.872727272727273"
"13927","5856882","1","1.85454545454545"
"13928","5857234","1","1.30909090909091"
"13929","5858098","1","1.76363636363636"
"13930","5710534","1","1.58181818181818"
"13931","5777694","1","1.25454545454545"
"13932","5865970","1","1.27272727272727"
"13933","5714624","1","3.56363636363636"
"13934","4657134","1","1.94545454545455"
"13935","4737064","1","1.01818181818182"
"13936","4831250","1","0.709090909090909"
"13937","4738808","1","1.6"
"13938","4580340","1","1.52727272727273"
"13939","4750052","1","9.10909090909091"
"13940","4754198","1","2.34545454545455"
"13941","4825030","1","2.29090909090909"
"13942","4770928","1","1.21818181818182"
"13943","6857772","1","1.10909090909091"
"13944","6772218","1","3.34545454545455"
"13945","6908008","1","1.36363636363636"
"13946","6930966","1","1.89090909090909"
"13947","6936786","1","0.945454545454545"
"13948","4307180","1","0.672727272727273"
"13949","4460830","1","0.6"
"13950","4464814","1","2.05454545454545"
"13951","4514544","1","1.27272727272727"
"13952","4313524","1","1.70909090909091"
"13953","4313894","1","5.10909090909091"
"13954","4639996","1","1.81818181818182"
"13955","4714294","1","3.05454545454545"
"13956","6363878","1","1.83636363636364"
"13957","6356112","1","2.43636363636364"
"13958","6638986","1","0.745454545454545"
"13959","6639098","1","1.92727272727273"
"13960","6380918","1","0.672727272727273"
"13961","6382482","1","1.36363636363636"
"13962","6382508","1","1.41818181818182"
"13963","6461312","1","1.70909090909091"
"13964","6462540","1","1.85454545454545"
"13965","6542074","1","1.41818181818182"
"13966","6699668","1","2.54545454545455"
"13967","4839258","1","3.45454545454545"
"13968","4616586","1","1.41818181818182"
"13969","5049946","1","4.05454545454545"
"13970","5053264","1","2.2"
"13971","6995290","1","2.10909090909091"
"13972","585133","1","1.29090909090909"
"13973","614299","1","0.727272727272727"
"13974","4568340","1","1.61818181818182"
"13975","4653964","1","3.05454545454545"
"13976","4822030","1","1.05454545454545"
"13977","4581050","1","0.672727272727273"
"13978","4748356","1","2.03636363636364"
"13979","4845486","1","0.981818181818182"
"13980","4587722","1","1.2"
"13981","4825148","1","1"
"13982","6995620","1","1.14545454545455"
"13983","4869300","1","1.94545454545455"
"13984","4930324","1","1.65454545454545"
"13985","5102606","1","1.2"
"13986","4936894","1","0.8"
"13987","5025326","1","1.21818181818182"
"13988","4891974","1","2.52727272727273"
"13989","5028952","1","1.10909090909091"
"13990","5029490","1","3.74545454545455"
"13991","5065538","1","2.2"
"13992","4896696","1","2.4"
"13993","4897978","1","1.63636363636364"
"13994","863183","1","2.14545454545455"
"13995","882371","1","1.07272727272727"
"13996","1005593","1","0.672727272727273"
"13997","1142741","1","3.38181818181818"
"13998","1533533","1","2.16363636363636"
"13999","1537239","1","0.963636363636364"
"14000","4839908","1","0.963636363636364"
"14001","4611318","1","1.29090909090909"
"14002","4777530","1","1.85454545454545"
"14003","4786762","1","2.63636363636364"
"14004","5049920","1","2.09090909090909"
"14005","4850492","1","1.32727272727273"
"14006","5877550","1","1.61818181818182"
"14007","5960324","1","2.16363636363636"
"14008","5789556","1","2.07272727272727"
"14009","5725790","1","1.8"
"14010","5798278","1","3.74545454545455"
"14011","5727918","1","0.581818181818182"
"14012","5962526","1","1.89090909090909"
"14013","5969342","1","6.36363636363636"
"14014","4961022","1","5"
"14015","5030144","1","1.18181818181818"
"14016","4966742","1","1.70909090909091"
"14017","4974724","1","3.85454545454545"
"14018","5047782","1","1.21818181818182"
"14019","4849460","1","1.25454545454545"
"14020","5202902","1","2.63636363636364"
"14021","5205406","1","1.10909090909091"
"14022","1730618","1","1.74545454545455"
"14023","1654220","1","1.89090909090909"
"14024","1773714","1","2.87272727272727"
"14025","1793418","1","1.01818181818182"
"14026","1794096","1","3.14545454545455"
"14027","4988180","1","1.52727272727273"
"14028","4989718","1","5.89090909090909"
"14029","4864416","1","0.654545454545455"
"14030","4928600","1","1.29090909090909"
"14031","5062002","1","0.945454545454545"
"14032","4871260","1","1.94545454545455"
"14033","5076246","1","2.2"
"14034","5091866","1","1.01818181818182"
"14035","5014202","1","2.38181818181818"
"14036","4882696","1","1.21818181818182"
"14037","5082366","1","1.41818181818182"
"14038","4891526","1","2.78181818181818"
"14039","6473620","1","1.01818181818182"
"14040","6474258","1","1.2"
"14041","6563604","1","1.56363636363636"
"14042","6663504","1","2.21818181818182"
"14043","6417466","1","1.45454545454545"
"14044","6422250","1","0.909090909090909"
"14045","6600530","1","2.89090909090909"
"14046","6692936","1","1.43636363636364"
"14047","2253818","1","3.50909090909091"
"14048","2266406","1","0.636363636363636"
"14049","2386794","1","1.58181818181818"
"14050","2396424","1","1.27272727272727"
"14051","2417856","1","4.43636363636364"
"14052","2431626","1","2.36363636363636"
"14053","2489012","1","0.709090909090909"
"14054","2748458","1","1.29090909090909"
"14055","5217190","1","2.16363636363636"
"14056","5218338","1","0.636363636363636"
"14057","5286290","1","1.69090909090909"
"14058","5296664","1","1.23636363636364"
"14059","5232840","1","3.21818181818182"
"14060","5310422","1","1.07272727272727"
"14061","5378724","1","1.32727272727273"
"14062","5242416","1","8.56363636363636"
"14063","5360854","1","1.96363636363636"
"14064","2779810","1","1.70909090909091"
"14065","2948366","1","1.03636363636364"
"14066","2948490","1","1.2"
"14067","2651548","1","0.963636363636364"
"14068","2970298","1","0.727272727272727"
"14069","2989430","1","2.67272727272727"
"14070","2997706","1","6.09090909090909"
"14071","5317072","1","1.32727272727273"
"14072","5319772","1","1.05454545454545"
"14073","5325364","1","1.49090909090909"
"14074","5411134","1","2.76363636363636"
"14075","5563198","1","2.4"
"14076","5413370","1","1.25454545454545"
"14077","5415610","1","1.89090909090909"
"14078","2410048","1","2.4"
"14079","2480012","1","0.981818181818182"
"14080","2440562","1","1.29090909090909"
"14081","2449630","1","2.69090909090909"
"14082","2541306","1","2.47272727272727"
"14083","3080946","1","1"
"14084","5191208","1","1.05454545454545"
"14085","5325330","1","2.41818181818182"
"14086","5198068","1","1.63636363636364"
"14087","5562134","1","2.09090909090909"
"14088","5562632","1","3.30909090909091"
"14089","5618408","1","0.690909090909091"
"14090","5413468","1","2.70909090909091"
"14091","2867582","1","2.72727272727273"
"14092","2896544","1","0.909090909090909"
"14093","2580332","1","1.12727272727273"
"14094","3303722","1","0.527272727272727"
"14095","3303754","1","0.872727272727273"
"14096","3303760","1","1.29090909090909"
"14097","3307974","1","1.30909090909091"
"14098","3318894","1","2.07272727272727"
"14099","3323968","1","1.05454545454545"
"14100","5671796","1","1.07272727272727"
"14101","5671802","1","1.27272727272727"
"14102","5648934","1","2.27272727272727"
"14103","5586334","1","2.14545454545455"
"14104","5672918","1","1.03636363636364"
"14105","5525990","1","1.4"
"14106","5526690","1","3.01818181818182"
"14107","5526912","1","6.32727272727273"
"14108","5652246","1","1.50909090909091"
"14109","5652268","1","1.07272727272727"
"14110","5655660","1","1.36363636363636"
"14111","5591882","1","1.96363636363636"
"14112","5592918","1","1.45454545454545"
"14113","5678298","1","0.672727272727273"
"14114","2868902","1","3.14545454545455"
"14115","3093398","1","1.27272727272727"
"14116","2889026","1","0.8"
"14117","3490004","1","1.29090909090909"
"14118","3417550","1","2.30909090909091"
"14119","3505196","1","0.709090909090909"
"14120","3422880","1","0.818181818181818"
"14121","5505766","1","1.43636363636364"
"14122","5578264","1","1.85454545454545"
"14123","5506996","1","0.636363636363636"
"14124","5437810","1","2.74545454545455"
"14125","5591046","1","0.654545454545455"
"14126","5458540","1","1.96363636363636"
"14127","3431012","1","0.618181818181818"
"14128","3437992","1","2.67272727272727"
"14129","3438940","1","0.818181818181818"
"14130","3359602","1","1.07272727272727"
"14131","3453294","1","4.29090909090909"
"14132","3521072","1","2.32727272727273"
"14133","5639796","1","0.763636363636364"
"14134","5600642","1","2.92727272727273"
"14135","5600648","1","1.16363636363636"
"14136","5475806","1","3.41818181818182"
"14137","5480952","1","1.09090909090909"
"14138","5611888","1","1.07272727272727"
"14139","5925322","1","1.4"
"14140","3227214","1","3.54545454545455"
"14141","3346034","1","2.78181818181818"
"14142","3532966","1","1.69090909090909"
"14143","3243578","1","2.34545454545455"
"14144","3451020","1","2.36363636363636"
"14145","3360596","1","1.32727272727273"
"14146","3457066","1","3.09090909090909"
"14147","5646096","1","7.10909090909091"
"14148","5547582","1","2.05454545454545"
"14149","5685490","1","1.74545454545455"
"14150","5680828","1","0.981818181818182"
"14151","5758192","1","2.6"
"14152","5759360","1","1.76363636363636"
"14153","5762104","1","1.03636363636364"
"14154","3259846","1","2.47272727272727"
"14155","3386852","1","7.76363636363636"
"14156","3537174","1","0.545454545454545"
"14157","3413178","1","1.18181818181818"
"14158","3577298","1","3.41818181818182"
"14159","3747774","1","2.09090909090909"
"14160","5698134","1","1.63636363636364"
"14161","5950650","1","1.49090909090909"
"14162","5769864","1","0.890909090909091"
"14163","5856884","1","2.49090909090909"
"14164","5987444","1","1.47272727272727"
"14165","3386142","1","2.98181818181818"
"14166","3486352","1","1.34545454545455"
"14167","3530650","1","1.58181818181818"
"14168","3849204","1","1.32727272727273"
"14169","3665806","1","0.945454545454545"
"14170","5987452","1","1.61818181818182"
"14171","5715102","1","3.12727272727273"
"14172","5715108","1","3.29090909090909"
"14173","5786740","1","3.87272727272727"
"14174","5722900","1","2.61818181818182"
"14175","5723522","1","3.4"
"14176","5723678","1","1.63636363636364"
"14177","5789582","1","1.58181818181818"
"14178","5789598","1","1.30909090909091"
"14179","5798202","1","1.36363636363636"
"14180","5798280","1","3.56363636363636"
"14181","5974662","1","2.03636363636364"
"14182","5732134","1","1.21818181818182"
"14183","3846790","1","1.92727272727273"
"14184","3678742","1","1"
"14185","3877098","1","1.01818181818182"
"14186","5884654","1","2.21818181818182"
"14187","5724322","1","1.63636363636364"
"14188","5797872","1","4.09090909090909"
"14189","5888058","1","0.8"
"14190","5732774","1","1.34545454545455"
"14191","5808398","1","1.47272727272727"
"14192","5907654","1","5.87272727272727"
"14193","3850640","1","2.72727272727273"
"14194","3775346","1","2.05454545454545"
"14195","3685874","1","1.4"
"14196","3788376","1","3.89090909090909"
"14197","3691312","1","1.34545454545455"
"14198","2068958","1","2.16363636363636"
"14199","2035856","1","1.8"
"14200","2050240","1","1.41818181818182"
"14201","2317054","1","0.690909090909091"
"14202","2346692","1","1.81818181818182"
"14203","3798452","1","1.16363636363636"
"14204","3929722","1","1.30909090909091"
"14205","4172110","1","2.81818181818182"
"14206","6123542","1","4.83636363636364"
"14207","6203510","1","2.23636363636364"
"14208","6282560","1","1.34545454545455"
"14209","6342436","1","1.12727272727273"
"14210","6342600","1","2.67272727272727"
"14211","6312872","1","2.38181818181818"
"14212","6155094","1","0.836363636363636"
"14213","6227030","1","1.49090909090909"
"14214","3809100","1","0.963636363636364"
"14215","3865856","1","2.65454545454545"
"14216","3867620","1","4.89090909090909"
"14217","3720384","1","2.32727272727273"
"14218","3720512","1","1.10909090909091"
"14219","3729038","1","0.690909090909091"
"14220","3729672","1","3.61818181818182"
"14221","3894960","1","1.85454545454545"
"14222","3898506","1","11.3090909090909"
"14223","7040662","1","1.45454545454545"
"14224","210055","1","6.34545454545455"
"14225","346874","1","1.09090909090909"
"14226","486990","1","0.927272727272727"
"14227","133703","1","1.70909090909091"
"14228","585129","1","1.94545454545455"
"14229","596725","1","1.12727272727273"
"14230","661249","1","1.14545454545455"
"14231","724511","1","5.41818181818182"
"14232","774857","1","3.70909090909091"
"14233","4185584","1","2.41818181818182"
"14234","4026868","1","1.29090909090909"
"14235","3967676","1","3.69090909090909"
"14236","4032812","1","1.09090909090909"
"14237","4107114","1","1.38181818181818"
"14238","3968124","1","1.83636363636364"
"14239","4049934","1","3.05454545454545"
"14240","6090070","1","3.09090909090909"
"14241","6316484","1","1.18181818181818"
"14242","6319494","1","2.78181818181818"
"14243","6240814","1","2.36363636363636"
"14244","6111120","1","0.763636363636364"
"14245","6113810","1","3.81818181818182"
"14246","6261554","1","1.30909090909091"
"14247","6437928","1","0.872727272727273"
"14248","4183806","1","1"
"14249","4025398","1","2.58181818181818"
"14250","4033962","1","2.72727272727273"
"14251","4111936","1","2.27272727272727"
"14252","4238600","1","1.2"
"14253","4039848","1","1.81818181818182"
"14254","4114846","1","1.83636363636364"
"14255","6699672","1","1.10909090909091"
"14256","6473904","1","1.09090909090909"
"14257","6473914","1","2.92727272727273"
"14258","6474000","1","2.05454545454545"
"14259","6478056","1","2.18181818181818"
"14260","6485080","1","1.38181818181818"
"14261","6486820","1","0.618181818181818"
"14262","4058642","1","1.74545454545455"
"14263","4003710","1","2.76363636363636"
"14264","4170020","1","3.03636363636364"
"14265","4009808","1","1.29090909090909"
"14266","4009812","1","1.92727272727273"
"14267","6537994","1","0.581818181818182"
"14268","6721900","1","1.32727272727273"
"14269","6697284","1","0.981818181818182"
"14270","6396890","1","2.49090909090909"
"14271","6476602","1","1.52727272727273"
"14272","4061016","1","2.69090909090909"
"14273","3992402","1","1.18181818181818"
"14274","4066608","1","1.36363636363636"
"14275","4068358","1","1.38181818181818"
"14276","4166802","1","1.45454545454545"
"14277","2406152","1","0.963636363636364"
"14278","2477736","1","1.18181818181818"
"14279","2423090","1","2.50909090909091"
"14280","2914458","1","4.6"
"14281","3060586","1","2.10909090909091"
"14282","4254214","1","1.03636363636364"
"14283","4483066","1","1.56363636363636"
"14284","4330142","1","5.49090909090909"
"14285","4494302","1","2.07272727272727"
"14286","4334500","1","3.47272727272727"
"14287","4545386","1","0.709090909090909"
"14288","4425724","1","1.25454545454545"
"14289","6404518","1","1.2"
"14290","6484556","1","2.41818181818182"
"14291","6484920","1","1.67272727272727"
"14292","6687174","1","1.12727272727273"
"14293","6687180","1","0.690909090909091"
"14294","6414122","1","2.45454545454545"
"14295","6416186","1","1.63636363636364"
"14296","6418472","1","1.52727272727273"
"14297","6422072","1","1.98181818181818"
"14298","6426090","1","3.29090909090909"
"14299","6692890","1","2.47272727272727"
"14300","6511760","1","8.85454545454546"
"14301","6435576","1","2.14545454545455"
"14302","6513196","1","3.36363636363636"
"14303","6917216","1","1.45454545454545"
"14304","4324378","1","3.78181818181818"
"14305","4327330","1","0.8"
"14306","4410076","1","1.30909090909091"
"14307","4410178","1","1.72727272727273"
"14308","4520442","1","1.07272727272727"
"14309","5965316","1","1"
"14310","6004326","1","3.01818181818182"
"14311","5823310","1","1.16363636363636"
"14312","6195806","1","2.52727272727273"
"14313","6270512","1","2.49090909090909"
"14314","6272896","1","0.654545454545455"
"14315","6200792","1","1.50909090909091"
"14316","6203232","1","1.50909090909091"
"14317","6203508","1","1.07272727272727"
"14318","6282922","1","1.12727272727273"
"14319","4430352","1","2.16363636363636"
"14320","4291356","1","0.927272727272727"
