company_name,province,location,size,nature,business,page_num
佛山青蛙王子有限公司（佛山市南海区弗格平治服饰有限公司,广东,广东佛山,500 - 999人,私营．民营企业,童装,347
深圳市艾维嘉服饰有限公司 艾维琪  艾维凯,广东,广东深圳,500 - 999人,私营．民营企业,女装,347
开易集团,广东,广东佛山,1000人以上,港台澳企业,"男装,女装,皮革,面辅料",347
上海叶子服饰贸易有限公司,上海,上海,100 - 499人,私营．民营企业,女装,348
杭州郑仕服饰有限公司,浙江,浙江杭州,100 - 499人,私营．民营企业,男装,348
常州华利达服装集团有限公司,江苏,江苏常州,1000人以上,私营．民营企业,"男装,女装",348
杭州裕腾贸易有限公司,浙江,浙江杭州,50 - 99人,私营．民营企业,男装,348
杭州芮丽服饰有限公司,浙江,浙江杭州,50 - 99人,私营．民营企业,女装,348
佛山市禅城区盛开服装设计工作室,广东,广东佛山,1 - 49人,其它,其他,348
义乌市海尚服饰有限公司,浙江,浙江金华,100 - 499人,私营．民营企业,女装,348
杭州卓瑞进出口有限公司,浙江,浙江杭州,50 - 99人,私营．民营企业,女装,348
东莞金巴伦服装有限公司,广东,广东东莞,500 - 999人,港台澳企业,男装,348
东莞市山水乐人服饰有限公司,广东,广东东莞,100 - 499人,港台澳企业,女装,348
东莞市山水乐人服饰有限公司,广东,广东东莞,100 - 499人,港台澳企业,女装,349
台州市玉龙服饰有限公司,浙江,浙江台州,100 - 499人,私营．民营企业,女装,349
南京冠禹服饰有限公司,江苏,江苏南京,50 - 99人,私营．民营企业,,349
杭州纳安服饰有限公司,浙江,浙江杭州,50 - 99人,私营．民营企业,家纺,349
无锡丰博服饰有限公司,江苏,江苏无锡,100 - 499人,私营．民营企业,职业装,349
浙江隆仕升服饰有限公司,浙江,浙江杭州,100 - 499人,国有企业,"男装,女装,鞋业,运动休闲,羽绒服",349
杭州雪昵服饰有限公司,浙江,浙江杭州,50 - 99人,私营．民营企业,女装,349
北京金添仕制衣有限公司,北京,北京,100 - 499人,私营．民营企业,男装,349
广州一秒服饰有限公司,广东,广东广州,50 - 99人,私营．民营企业,"男装, 女装, 婚纱礼服, 职业装, 其他",349
杭州恺昱纺织品进出口有限公司,浙江,浙江杭州,50 - 99人,私营．民营企业,女装,349
深圳市诺思菲尔服饰有限公司,广东,广东深圳,100 - 499人,私营．民营企业,"男装, 女装, 正装, 牛仔, 职业装, 羽绒服",350
宁波丰腾进出口有限公司,浙江,浙江宁波,50 - 99人,私营．民营企业,"男装, 女装",350
深圳市爱戴内衣有限公司,广东,广东深圳,50 - 99人,私营．民营企业,内衣,350
深圳市茜施尔服装有限公司,广东,广东深圳,1 - 49人,港台澳企业,内衣,350
苏州瑞富祥丝绸有限公司,江苏,江苏苏州,100 - 499人,私营．民营企业,"女装,饰品,职业装,丝绸,家纺",350
东莞大新刺绣有限公司,广东,广东东莞,100 - 499人,港台澳企业,面辅料,350
上海信诺服饰有限公司,上海,上海,100 - 499人,私营．民营企业,毛衫针织,350
北京金羽杰服装有限公司,北京,北京,500 - 999人,私营．民营企业,羽绒服,350
嘉兴开心索电子商务有限公司,浙江,浙江嘉兴,100 - 499人,私营．民营企业,男装,350
杭州幸福里文化创意有限公司,浙江,浙江金华,1 - 49人,私营．民营企业,饰品,350
上海娜天服饰有限公司,上海,上海,100 - 499人,私营．民营企业,女装,351
思宏时装（中山）有限公司,广东,广东中山,1000人以上,港台澳企业,"正装,婚纱礼服,职业装,毛衫针织",351
杭州布意坊服饰有限公司,浙江,浙江杭州,100 - 499人,私营．民营企业,女装,351
上海贝甜服饰有限公司,浙江,浙江宁波,100 - 499人,外商独资．外企办事处,童装,351
上海祥申纺织服饰制品有限公司,上海,上海,1 - 49人,私营．民营企业,"男装, 女装, 内衣, 童装, 鞋业, 正装, 运动休闲, 牛仔, 饰品, 职业装, 毛衫针织, 羽绒服",351
杭州颖御服饰有限公司,浙江,浙江杭州,100 - 499人,私营．民营企业,"男装, 女装",351
宁波图腾进出口有限公司,浙江,浙江宁波,50 - 99人,私营．民营企业,"面辅料, 家纺",351
北京翡俪文德商贸有限公司,北京,北京,100 - 499人,私营．民营企业,女装,351
浙江中纺标检验有限公司,浙江,浙江绍兴,50 - 99人,国有企业,其他,351
广东欣薇尔服装有限公司,广东,广东汕头,500 - 999人,私营．民营企业,内衣,351
深圳市吉祥世家服装有限公司,广东,广东深圳,100 - 499人,私营．民营企业,职业装,352
东莞市例格制衣实业有限公司,广东,广东东莞,100 - 499人,私营．民营企业,女装,352
花田纺织时装（香港）有限公司,广东,广东深圳,1000人以上,外商独资．外企办事处,女装,352
北京顺德隆商贸有限公司,北京,北京,1 - 49人,私营．民营企业,女装,352
湖南瓯利德百货有限公司,湖南,湖南株洲,1000人以上,私营．民营企业,"男装, 女装, 内衣, 童装, 皮革, 鞋业, 正装, 运动休闲, 牛仔, 饰品, 职业装, 泳装, 袜业, 毛衫针织, 箱包, 羽绒服",352
深圳市新因为时装有限公司,广东,广东深圳,100 - 499人,私营．民营企业,女装,352
东莞锦兔服饰有限公司,广东,广东东莞,1 - 49人,外商独资．外企办事处,男装,352
郑州云顶服饰有限公司,河南,河南郑州,1000人以上,私营．民营企业,女装,352
吴江市盛泽镇新春蕾服饰连锁机构,江苏,江苏苏州,50 - 99人,私营．民营企业,男装,352
杭州蔓诺蒂服饰有限公司,浙江,浙江杭州,100 - 499人,私营．民营企业,女装,352
杭州简施服饰有限公司,浙江,浙江杭州,100 - 499人,私营．民营企业,"男装, 女装",353
佛山市圣棉服饰有限公司,广东,广东佛山,100 - 499人,私营．民营企业,"男装, 女装",353
海宁市杰森纺织有限公司,浙江,浙江嘉兴,1 - 49人,私营．民营企业,家纺,353
杭州岸景纺织品有限公司,浙江,浙江杭州,1 - 49人,外商独资．外企办事处,"男装, 女装, 童装",353
欧莱万,广东,广东广州,,,,353
彩浩内衣（深圳）有限公司,广东,广东深圳,500 - 999人,港台澳企业,内衣,353
深圳市娅奴实业有限公司,广东,广东深圳,500 - 999人,私营．民营企业,女装,353
广州韦立服饰有限公司,广东,广东广州,100 - 499人,私营．民营企业,"男装, 皮革, 毛衫针织, 羽绒服",353
广州翰东针纺服饰有限公司（汉东）,广东,广东广州,1 - 49人,外商独资．外企办事处,"男装, 皮革, 正装, 其他",353
中山市奇尔斯丹服饰有限公司,广东,广东中山,100 - 499人,港台澳企业,"运动休闲, 毛衫针织",353
深圳市方源祥服饰有限公司,广东,广东深圳,1 - 49人,私营．民营企业,,354
东莞市巴迪小虎服装有限公司,广东,广东东莞,100 - 499人,私营．民营企业,童装,354
东阳市赛歌服饰有限公司,浙江,浙江金华,500 - 999人,私营．民营企业,"男装, 运动休闲",354
深圳汇洁集团股份有限公司,广东,广东深圳,1000人以上,私营．民营企业,"内衣, 泳装",354
深圳市佐佑服饰有限公司（指间沙）,广东,广东深圳,100 - 499人,外商独资．外企办事处,女装,354
东莞格致服装有限公司,广东,广东东莞,100 - 499人,私营．民营企业,"男装, 女装",354
浙江夏冬服饰有限公司,浙江,浙江嘉兴,500 - 999人,私营．民营企业,毛衫针织,354
佛山南海凤扬服饰有限公司,广东,广东佛山,100 - 499人,私营．民营企业,女装,354
深圳市明昱服装有限公司,广东,广东深圳,1 - 49人,私营．民营企业,"男装, 女装, 童装, 毛衫针织",354
广东久嘉精纺品牌管理有限公司（嘉翼）,广东,广东佛山,500 - 999人,私营．民营企业,"内衣, 童装, 泳装",354
广州羽涵茜服饰有限公司,广东,广东广州,100 - 499人,私营．民营企业,女装,355
浙江嘉欣丝绸股份有限公司服饰分公司,浙江,浙江嘉兴,100 - 499人,国内上市公司,"女装, 内衣, 毛衫针织, 丝绸, 其他",355
深圳市香云莎贸易有限公司,广东,广东深圳,1 - 49人,私营．民营企业,女装,355
广东都市丽人实业有限公司,广东,广东东莞,1000人以上,私营．民营企业,内衣,355
广州菲勋贸易有限公司,广东,广东广州,500 - 999人,私营．民营企业,"女装,童装",355
杭州也诺服装有限公司,浙江,浙江杭州,50 - 99人,私营．民营企业,女装,355
中山市卓然服饰有限公司,广东,广东中山,1000人以上,私营．民营企业,女装,355
普宁市俏妮芬织造制衣有限公司,广东,广东揭阳,500 - 999人,外商独资．外企办事处,内衣,355
白领时装有限公司,广东,广东深圳,100 - 499人,私营．民营企业,女装,355
圣宝威龙服饰有限公司（惠盈集团）,广东,广东深圳,50 - 99人,私营．民营企业,女装,355
深圳市森美丽服装连锁店有限公司,广东,广东深圳,100 - 499人,中外合营(合资．合作),"男装, 女装",356
深圳富洋时装有限公司（适时雅集）,广东,广东深圳,500 - 999人,私营．民营企业,女装,356
深圳市圣雅罗实业有限公司,广东,广东深圳,50 - 99人,私营．民营企业,女装,356
北京朗顿制衣有限公司,北京,北京,500 - 999人,私营．民营企业,男装,356
深圳市易菲妮时装有限公司,广东,广东深圳,50 - 99人,私营．民营企业,女装,356
广州市黛绮时装有限公司,广东,广东深圳,1 - 49人,港台澳企业,女装,356
深圳市吉祥斋服饰有限公司,广东,广东深圳,100 - 499人,外商独资．外企办事处,婚纱礼服,356
深圳市城市佳人贸易有限公司,广东,广东深圳,1 - 49人,私营．民营企业,内衣,356
广州凯迪纶服装设计有限公司,广东,广东广州,50 - 99人,私营．民营企业,男装,356
深圳帛可服装有限公司,广东,广东深圳,50 - 99人,私营．民营企业,女装,356
天津渤海伊丝特制衣有限公司,天津,天津,1 - 49人,外商独资．外企办事处,职业装,357
深圳市麦沙服装有限公司,广东,广东深圳,100 - 499人,私营．民营企业,女装,357
崇远大卫服饰（上海）有限公司,上海,上海上海-青浦区,100 - 499人,中外合营(合资．合作),"男装, 皮革, 正装, 运动休闲, 饰品, 职业装",357
深圳市禾日时装有限公司,广东,广东深圳,100 - 499人,私营．民营企业,女装,357
佛山市名媛康健内衣服饰有限公司,广东,广东佛山,100 - 499人,外商独资．外企办事处,内衣,357
深圳维多利服饰有限公司,广东,广东深圳,100 - 499人,私营．民营企业,"男装, 箱包",357
杭州达硕服饰有限公司,浙江,浙江杭州,100 - 499人,私营．民营企业,"女装, 毛衫针织",357
深圳尚纺时装有限公司,广东,广东深圳,1 - 49人,私营．民营企业,"男装, 女装, 婚纱礼服, 职业装, 丝绸",357
东莞市卡雯琳服饰有限公司,广东,广东东莞,100 - 499人,私营．民营企业,女装,357
深圳市鸿鑫祺服饰有限公司,广东,广东深圳,1 - 49人,私营．民营企业,"男装, 运动休闲, 毛衫针织",357
广州穗达服饰集团（科拉迪尼）,广东,广东广州,,,,358
青岛紫墨服装有限公司,山东,山东青岛,100 - 499人,私营．民营企业,"男装, 女装",358
达邦制衣设计（深圳）有限公司,广东,广东深圳,1 - 49人,私营．民营企业,"男装, 女装",358
杭州尚菩服饰设计有限公司,浙江,浙江杭州,100 - 499人,私营．民营企业,女装,358
广州市歆艾服装公司,广东,广东广州,1 - 49人,外商独资．外企办事处,女装,358
TOPWIN服饰有限公司,浙江,浙江台州,1 - 49人,私营．民营企业,童装,358
湖州尚酷服饰有限公司,浙江,浙江湖州,50 - 99人,外商独资．外企办事处,童装,358
南昌泽林实业有限公司,江西,江西南昌,100 - 499人,私营．民营企业,"男装, 女装, 内衣, 童装",358
宁波乐町时尚服饰有限公司,浙江,浙江宁波,100 - 499人,私营．民营企业,女装,358
深圳市法莱投资发展有限公司,广东,广东深圳,100 - 499人,港台澳企业,女装,358
广州市怀泰制衣有限公司,广东,广东广州,50 - 99人,港台澳企业,女装,359
贵人鸟服份有限公司,福建,福建泉州,1000人以上,私营．民营企业,运动休闲,359
德州市东连制衣有限公司,山东,山东德州,100 - 499人,私营．民营企业,"男装,女装,童装,羽绒服,其他",359
柏驰服饰有限公司,江苏,江苏常熟,1 - 49人,私营．民营企业,"男装,羽绒服,正装,饰品,其他",359
广州衣莎服饰有限公司(伊比莎.米克伦),广东,广东广州,1 - 49人,港台澳企业,女装,359
上海三人行企业发展有限公司,上海,上海,50 - 99人,私营．民营企业,"男装, 女装",359
班尼路广州服饰有限公司  友谊班尼路,广东,广东广州,1000人以上,港台澳企业,"男装, 女装, 内衣, 鞋业, 运动休闲, 牛仔, 饰品, 羽绒服",359
北京容子木服饰有限公司,北京,北京,1 - 49人,私营．民营企业,女装,359
开平美力服装有限公司,广东,广东江门,100 - 499人,私营．民营企业,女装,359
广州市威利杰维服饰有限公司,广东,广东广州,1 - 49人,港台澳企业,男装,359
绍兴市卡啡制衣有限公司,浙江,浙江绍兴,1 - 49人,外商独资．外企办事处,童装,360
广州泽远贸易有限公司,广东,广东广州,100 - 499人,外商独资．外企办事处,童装,360
深圳佳纷时装有限公司,广东,广东深圳,500 - 999人,私营．民营企业,女装,360
广州西构服装有限公司,广东,广东广州,1 - 49人,外商独资．外企办事处,"男装, 女装, 内衣, 鞋业, 牛仔, 饰品, 婚纱礼服, 职业装, 袜业, 毛衫针织, 箱包, 羽绒服",360
佛山米拉（中韩）服装有限公司,广东,广东佛山,100 - 499人,私营．民营企业,童装,360
高华集团国际有限公司/東莞种子制衣廠,广东,广东东莞,1000人以上,中外合营(合资．合作),"女装,内衣",360
万达集团,广东,广东东莞,500 - 999人,外商独资．外企办事处,"男装, 女装, 婚纱礼服, 毛衫针织, 丝绸",360
武汉艾尔菲洋服饰有限公司,湖北,湖北武汉,1000人以上,私营．民营企业,女装,360
浙江不知慢运动服饰有限公司,浙江,浙江丽水,500 - 999人,私营．民营企业,"女装, 内衣, 运动休闲",360
佩麟（上海）服饰有限公司,上海,上海,100 - 499人,外商独资．外企办事处,女装,360
深圳布伊尔服饰有限公司,广东,广东深圳,1 - 49人,港台澳企业,女装,361
宁波长隆国泰集团有限公司,浙江,浙江宁波,1000人以上,私营．民营企业,"男装,女装,童装,运动休闲,牛仔,毛衫针织",361
温州劳伦威服饰,浙江,浙江温州,500 - 999人,私营．民营企业,"男装, 女装, 内衣",361
苏州市派雅服饰有限公司,江苏,江苏苏州,100 - 499人,私营．民营企业,,361
佛山市奇宝乐园服装有限公司,广东,广东佛山,500 - 999人,私营．民营企业,童装,361
香港京珀有限公司/嘉顺针织,广东,广东东莞,1000人以上,港台澳企业,"男装,女装,毛衫针织",361
东莞永亮制衣有限公司,广东,广东东莞,100 - 499人,港台澳企业,女装,361
佛山市依之妮内衣有限公司,广东,广东佛山,100 - 499人,私营．民营企业,内衣,361
宁波市鄞州瑞日服饰有限公司,浙江,浙江宁波,1 - 49人,私营．民营企业,,361
东莞甲虫屋服装有限公司,广东,广东东莞,100 - 499人,私营．民营企业,童装,361
杭州晶钻服饰有限公司,浙江,浙江杭州,100 - 499人,私营．民营企业,女装,362
顶呱呱彩棉服饰有限公司,江苏,江苏常州,1000人以上,外商独资．外企办事处,"内衣, 袜业, 毛衫针织, 面辅料, 丝绸, 家纺, 其他",362
青岛仟园制衣有限公司,山东,山东青岛,100 - 499人,私营．民营企业,童装,362
深圳市一三时装有限公司,广东,广东深圳,100 - 499人,私营．民营企业,女装,362
威海博美服饰有限公司,山东,山东威海,100 - 499人,私营．民营企业,"男装, 女装",362
无锡日昌服饰有限公司,江苏,江苏无锡,1 - 49人,外商独资．外企办事处,"男装, 女装, 职业装, 毛衫针织, 其他",362
苏州市佳仕达时装有限公司,江苏,江苏苏州,1000人以上,私营．民营企业,女装,362
泉州金茂服装有限公司,福建,福建泉州,100 - 499人,港台澳企业,童装,362
江苏中和贸易有限公司,江苏,江苏苏州,1000人以上,私营．民营企业,运动休闲,362
青岛麦莎国际贸易有限公司,山东,山东青岛,100 - 499人,私营．民营企业,"男装, 女装",362
香港博鑫服饰有限公司（伊兰芬）,广东,广东佛山,100 - 499人,私营．民营企业,内衣,363
深圳市梦丽莎时装有限公司,广东,广东深圳,100 - 499人,私营．民营企业,"女装, 毛衫针织, 丝绸, 羽绒服",363
深圳市荣子服饰有限公司（红贝缇）,广东,广东深圳,500 - 999人,私营．民营企业,女装,363
嘉兴市鼎盛服饰有限公司,浙江,浙江嘉兴,100 - 499人,私营．民营企业,,363
邦一集团有限公司,广东,广东广州,1000人以上,私营．民营企业,"男装, 女装, 箱包",363
蔓哈顿集团,浙江,浙江杭州,1000人以上,私营．民营企业,"男装,女装,童装,鞋业",363
东莞合迅服装设计有限公司,广东,广东东莞,1000人以上,外商独资．外企办事处,"内衣,泳装,其他",363
中山市创富服装贸易有限公司,广东,广东中山,100 - 499人,私营．民营企业,男装,363
深圳市三木创艺服饰有限公司 希色,广东,广东深圳,50 - 99人,港台澳企业,"女装, 职业装, 毛衫针织",363
香港美的100集团（国际有限公司）,广东,广东广州,1 - 49人,港台澳企业,,363
广州熳洁儿服饰有限公司,广东,广东广州,1 - 49人,港台澳企业,内衣,364
深圳亿弘润实业发展有限公司（欧尼迩）,广东,广东深圳,500 - 999人,私营．民营企业,女装,364
惠州卓颖集团,广东,广东惠州,100 - 499人,外商独资．外企办事处,内衣,364
东莞茶山永联织造厂,广东,广东东莞,1000人以上,港台澳企业,童装,364
广州卡奴迪路服饰股份有限公司,广东,广东广州,500 - 999人,私营．民营企业,男装,364
南京圣可尼服饰实业有限公司,江苏,江苏南京,500 - 999人,私营．民营企业,女装,364
广州市原上服饰实业有限公司(水云间）,广东,广东广州,1000人以上,私营．民营企业,女装,364
东莞市虎门熙熙童装有限公司/东莞熙琳服饰有限公司,广东,广东东莞,100 - 499人,私营．民营企业,童装,364
江苏国泰力天实业有限公司,江苏,江苏苏州,100 - 499人,国有企业,女装,364
深圳思诺兰德服装发展有限公司,广东,广东深圳,100 - 499人,私营．民营企业,女装,364
深圳市新佳娜服饰有限公司,广东,广东东莞,500 - 999人,私营．民营企业,"男装, 女装, 童装, 鞋业, 饰品",365
中山市宜安制衣厂,广东,广东中山,1000人以上,港台澳企业,"男装, 女装",365
广州粤兔服饰有限公司,广东,广东广州,1 - 49人,私营．民营企业,男装,365
温州普拉玛服饰有限公司,浙江,浙江温州,1000人以上,私营．民营企业,男装,365
深圳市凯莱服装有限公司,广东,广东深圳,500 - 999人,私营．民营企业,女装,365
深圳市杰尼实业有限公司 欧尼杰,广东,广东深圳,100 - 499人,私营．民营企业,男装,365
深圳市丽柏贸易有限公司（惠葆）,广东,广东深圳,100 - 499人,私营．民营企业,女装,365
深圳市昱坤纺织有限公司,广东,广东深圳,100 - 499人,私营．民营企业,"女装,牛仔",365
中山益达服装有限公司（香港晶苑集团）,广东,广东中山,1000人以上,港台澳企业,牛仔,365
深圳市布衣奴服装有限公司,广东,广东深圳,100 - 499人,私营．民营企业,女装,365
深圳市杰西服装有限责任公司,广东,广东深圳,,,,366
郑州若亦服饰有限公司,河南,河南郑州,50 - 99人,私营．民营企业,女装,366
深圳市欧莎世家服饰有限公司,广东,广东深圳,500 - 999人,私营．民营企业,女装,366
裕美（汕头）制衣有限公司,广东,广东汕头,1 - 49人,私营．民营企业,"女装, 毛衫针织",366
深圳市德盛时装有限公司,广东,广东深圳,1000人以上,私营．民营企业,女装,366
潍坊舒燕女士用品有限公司南海分公司,广东,广东佛山,500 - 999人,私营．民营企业,内衣,366
成都美泰来服饰有限公司,四川,四川成都,100 - 499人,私营．民营企业,"男装,女装,正装,婚纱礼服,职业装,毛衫针织",366
深圳东方逸尚服饰有限公司 欧柏兰奴,广东,广东深圳,100 - 499人,外商独资．外企办事处,女装,366
广州凹凸服饰有限公司,广东,广东广州,1 - 49人,私营．民营企业,"男装, 女装",366
北欧时刻（广州）商业有限公司,广东,广东广州,1 - 49人,中外合营(合资．合作),男装,366
广州弈局服饰有限公司,广东,广东广州,50 - 99人,私营．民营企业,"男装, 女装, 皮革, 鞋业, 运动休闲, 牛仔, 饰品, 毛衫针织",367
深圳衡韵丝绸服饰有限公司,广东,广东深圳,100 - 499人,私营．民营企业,女装,367
深圳市茉冉服饰贸易行,广东,广东深圳,100 - 499人,私营．民营企业,女装,367
深圳市泰莲娜时装有限公司,广东,广东深圳,100 - 499人,私营．民营企业,女装,367
深圳唯丝服装有限公司,广东,广东深圳,50 - 99人,私营．民营企业,女装,367
楚阁（国际）时装有限公司,广东,广东东莞,500 - 999人,中外合营(合资．合作),女装,367
深圳市帕佳图创世实业有限公司,广东,广东深圳,500 - 999人,私营．民营企业,皮革,367
杭州依古服饰有限公司,浙江,浙江杭州,500 - 999人,私营．民营企业,女装,367
广东彩婷内衣实业有限公司,广东,广东汕头,100 - 499人,私营．民营企业,内衣,367
深圳浙丝时装有限公司,广东,广东深圳,100 - 499人,港台澳企业,女装,367
深圳浙丝时装有限公司,广东,广东深圳,100 - 499人,港台澳企业,女装,368
东莞市衣讯实业有限公司,广东,广东东莞,500 - 999人,私营．民营企业,女装,368
宁波依慕服饰有限公司,浙江,浙江宁波,1 - 49人,私营．民营企业,职业装,368
东莞市雅绮服饰有限公司,广东,广东东莞,100 - 499人,私营．民营企业,女装,368
江苏润邦服饰有限公司,江苏,江苏苏州,100 - 499人,私营．民营企业,男装,368
苏州市丝绸进出口有限责任公司,江苏,江苏苏州,50 - 99人,私营．民营企业,女装,368
荣晖服饰（深圳）有限公司,广东,广东深圳,500 - 999人,港台澳企业,"女装, 正装, 职业装, 毛衫针织, 丝绸, 家纺, 其他",368
江苏澳洋精品服饰有限公司,江苏,江苏苏州,1000人以上,国内上市公司,"男装, 女装, 正装, 职业装",368
杭州睿觉服饰有限公司,浙江,浙江杭州,100 - 499人,私营．民营企业,"男装, 女装, 皮革",368
台州市绣都服饰有限公司,浙江,浙江台州,100 - 499人,私营．民营企业,"内衣, 饰品, 丝绸",368
中山市三乡兴隆制衣厂有限公司,广东,广东中山,1000人以上,港台澳企业,"男装,女装,童装,运动休闲,毛衫针织",369
东莞迅捷环球制衣有限公司,广东,广东东莞,1000人以上,港台澳企业,"男装, 女装, 童装",369
深圳市莱特妮丝服饰有限公司,广东,广东深圳,1000人以上,私营．民营企业,"女装, 内衣",369
广州雅泰实业有限公司,广东,广东广州,50 - 99人,中外合营(合资．合作),童装,369
深圳华丝企业股份有限公司,广东,广东深圳,1000人以上,中外合营(合资．合作),女装,369
中山市名人世家服饰有限公司,广东,广东中山,100 - 499人,私营．民营企业,内衣,369
广州市君瀚服饰有限公司,广东,广东广州,1 - 49人,私营．民营企业,男装,369
杭州天之女时装有限公司,浙江,浙江杭州,100 - 499人,国内上市公司,女装,369
锐进时装(深圳)有限公司,广东,广东深圳,500 - 999人,港台澳企业,"女装, 丝绸",369
东莞凯威针织制衣有限公司,广东,广东东莞,1000人以上,港台澳企业,毛衫针织,369
海宁市正庄时装有限公司,浙江,浙江嘉兴,100 - 499人,私营．民营企业,"女装, 皮革",370
深圳市卓依尔服装有限公司,广东,广东深圳,1 - 49人,港台澳企业,女装,370
中山宏丰针织有限公司,广东,广东中山,100 - 499人,私营．民营企业,"男装, 女装, 童装",370
中山市汶权服装有限公司,广东,广东中山,500 - 999人,私营．民营企业,"男装, 女装, 其他",370
深圳美丽奥服装有限公司,广东,广东深圳,500 - 999人,私营．民营企业,"男装, 女装, 职业装",370
东莞市紫伊服饰有限公司（紫琪）,广东,广东东莞,100 - 499人,私营．民营企业,"女装, 正装, 饰品, 职业装, 毛衫针织, 面辅料",370
深圳市久久时尚童装有限公司,广东,广东深圳,100 - 499人,私营．民营企业,童装,370
米兰登服饰（广东）有限公司,广东,广东深圳,500 - 999人,港台澳企业,女装,370
祥德针织制衣有限公司,广东,广东东莞,100 - 499人,港台澳企业,"正装,男装,女装,童装",370
惠州南旋集团,广东,广东惠州,1 - 49人,中外合营(合资．合作),"男装, 女装",370
江苏唐工纺实业有限公司,江苏,江苏南通,100 - 499人,私营．民营企业,,371
佛山市禾非服饰有限公司,广东,广东佛山,50 - 99人,私营．民营企业,"男装, 童装",371
杭州百艺纺织制衣有限公司,浙江,浙江杭州,1000人以上,外商独资．外企办事处,"男装, 女装",371
福建金苑服饰有限公司,福建,福建泉州,1000人以上,私营．民营企业,女装,371
广东锋燕发服饰有限公司,广东,广东汕头,500 - 999人,私营．民营企业,内衣,371
汕头市经济特区林樱樱时装有限公司,广东,广东汕头,1 - 49人,港台澳企业,内衣,371
深圳市美迪服装有限公司,广东,广东深圳,100 - 499人,港台澳企业,"女装,职业装",371
宁波新舒佳服饰有限公司,浙江,浙江宁波,50 - 99人,私营．民营企业,"内衣,毛衫针织",371
宁波南晖纺织品有限公司,浙江,浙江宁波,100 - 499人,中外合营(合资．合作),"男装,女装,毛衫针织",371
攀升服装（宁波）有限公司,浙江,浙江宁波,100 - 499人,外商独资．外企办事处,"童装,运动休闲,职业装",371
东莞市纽方服饰有限公司,广东,广东东莞,500 - 999人,私营．民营企业,女装,372
北京市爽王世家服饰有限公司,北京,北京北京-丰台区,100 - 499人,私营．民营企业,"女装,牛仔,羽绒服,其他",372
广州边缘地带服装有限公司,广东,广东广州,1 - 49人,私营．民营企业,男装,372
东莞达生制衣有限公司,广东,广东东莞,100 - 499人,港台澳企业,泳装,372
东莞澳思制衣有限公司（澳迪集团）,广东,广东东莞,1000人以上,外商独资．外企办事处,毛衫针织,372
中山市创雅诺制衣有限公司,广东,广东中山,500 - 999人,私营．民营企业,内衣,372
南京优越健康科技有限公司,江苏,江苏南京,100 - 499人,私营．民营企业,内衣,372
深圳运高服饰有限公司,广东,广东深圳,100 - 499人,私营．民营企业,女装,372
深圳玖尚投资有限公司,广东,广东深圳,100 - 499人,私营．民营企业,女装,372
深圳市朗黛服饰有限公司,广东,广东深圳,100 - 499人,私营．民营企业,"女装, 饰品",372
深圳美迪菲服装有限公司,广东,广东深圳,1 - 49人,私营．民营企业,女装,373
深圳尚默服饰有限公司,广东,广东深圳,100 - 499人,私营．民营企业,女装,373
上海三黄贸易有限公司,上海,上海,50 - 99人,港台澳企业,毛衫针织,373
浙江爱芭娜时装有限公司,浙江,浙江嘉兴,100 - 499人,私营．民营企业,,373
温州意富来服装有限公司,浙江,浙江温州,500 - 999人,中外合营(合资．合作),男装,373
百盛服装有限公司,广东,广东中山,1 - 49人,私营．民营企业,"男装, 牛仔",373
北京圣威龙制衣有限公司,北京,北京,100 - 499人,私营．民营企业,女装,373
深圳市七色麻服饰有限公司,广东,广东深圳,100 - 499人,私营．民营企业,女装,373
晨风集团股份有限公司,江苏,江苏常州,1000人以上,中外合营(合资．合作),,373
温州锐力体育用品有限公司,浙江,浙江温州,50 - 99人,私营．民营企业,运动休闲,373
浙江爱伦海诗服饰有限公司,浙江,浙江绍兴,1 - 49人,私营．民营企业,"男装, 女装, 皮革, 正装, 运动休闲, 牛仔, 饰品, 泳装, 毛衫针织, 箱包, 面辅料, 丝绸, 家纺",374
杭州梵茜服饰有限公司,浙江,浙江杭州,100 - 499人,私营．民营企业,女装,374
浙江红黄蓝服饰股份有限公司,浙江,浙江温州,500 - 999人,私营．民营企业,童装,374
宝丽芳服装(惠州)有限公司,广东,广东惠州,100 - 499人,港台澳企业,内衣,374
浙江红督服饰有限公司,浙江,浙江金华,500 - 999人,私营．民营企业,正装,374
广州市简画服饰有限公司,广东,广东广州,50 - 99人,私营．民营企业,女装,374
湖州市织里寅达针织制衣有限公司,浙江,浙江湖州,100 - 499人,私营．民营企业,童装,374
上海朗天时装有限公司,上海,上海,1 - 49人,私营．民营企业,女装,374
珠海联丰针织有限公司,广东,广东珠海,1000人以上,港台澳企业,"男装, 女装, 童装, 毛衫针织, 家纺",374
广州宏诺制衣有限公司,广东,广东广州,1 - 49人,中外合营(合资．合作),"男装, 女装",374
宁波麦啦啦电子商务有限公司,浙江,浙江宁波,100 - 499人,私营．民营企业,童装,375
佛山锐特体育服装有限公司,广东,广东佛山,100 - 499人,私营．民营企业,运动休闲,375
KAILAS 户外服饰,广东,广东广州,100 - 499人,私营．民营企业,"男装, 女装, 运动休闲, 箱包",375
莎琪时装（深圳）有限公司,广东,广东深圳,1 - 49人,中外合营(合资．合作),女装,375
徐州双辰服饰有限公司,江苏,江苏徐州,100 - 499人,私营．民营企业,,375
